"project_key","lab_proj_name","submit_proj_name","source_name"
5039,"C2008USOR037","Klamath Co.","SSL LIMS Version 1.0"
5040,"R2008USND083","Cass Co.","SSL LIMS Version 1.0"
5041,"C2008USPA060","MLRA Soil Survey Update -124-126-127","SSL LIMS Version 1.0"
5042,"C2008USKS077","MLRA 72 Southwestern  Ks","SSL LIMS Version 1.0"
5043,"C2008USOK100","Harper Co.","SSL LIMS Version 1.0"
5044,"C2008USNY057","Franklin & Lewis Co.","SSL LIMS Version 1.0"
5045,"R2008USCO089","Teller Park Soil Survey","SSL LIMS Version 1.0"
5046,"I2008USND143","Barnes Co. - Soil Quality","SSL LIMS Version 1.0"
5047,"C2008USIL023","Wayne Co.","SSL LIMS Version 1.0"
5048,"C2008USFL040","Bay & Washington Co.s","SSL LIMS Version 1.0"
5049,"C2008USND086","Grand Forks Co.","SSL LIMS Version 1.0"
5051,"I2008USND144","PSDA  CHECK SAMPLES","SSL LIMS Version 1.0"
5052,"R2008USND084","Walsh co  -  Red River Valley Salinity  MLRA 56","SSL LIMS Version 1.0"
5053,"R2008USPR124","Surface Study","SSL LIMS Version 1.0"
5054,"R2008USMN081","Crow Wing Co.","SSL LIMS Version 1.0"
5055,"C2008USWY035","Uinta Co.","SSL LIMS Version 1.0"
5056,"C2008USIN055","Headwaters MLRA","SSL LIMS Version 1.0"
5057,"R2009USVT027","Essex Co.","SSL LIMS Version 1.0"
5058,"C2008USNV110","Climate Monitoring Station  SNOTEL/SCAN","SSL LIMS Version 1.0"
5059,"C2008USIA136","MLRA 108D","SSL LIMS Version 1.0"
5060,"I2008USND150","ARS Soil Salinity - Red River Valley - Walsh Co.","SSL LIMS Version 1.0"
5061,"C2008USNV106","Climate Monitoring Station  SNOTEL/SCAN","SSL LIMS Version 1.0"
5062,"R2008USMI141","Newaygo  & Ottawa Co.","SSL LIMS Version 1.0"
5063,"C2008USID019","Teton Area  Idaho-Wyoming","SSL LIMS Version 1.0"
5064,"R2008USMI145","Standard & Bulk Density Samples","SSL LIMS Version 1.0"
5065,"C2009USAK002","Climate Monitoring Station SNOTEL/SCAN SITE","SSL LIMS Version 1.0"
5066,"I2009USFL024","Organic Samples","SSL LIMS Version 1.0"
5067,"C2008USSC093","Sumter Co. - Alluvial Floodplain Samples","SSL LIMS Version 1.0"
5069,"C2008USMI139","MLRA 97/98","SSL LIMS Version 1.0"
5070,"R2008USNE074","Lancaster Co.","SSL LIMS Version 1.0"
5071,"C2008USNE157","MLRA 106","SSL LIMS Version 1.0"
5072,"C2008USNE163","Sand Hills","SSL LIMS Version 1.0"
5073,"R2008USCO127","Teller Park Soil Suvey","SSL LIMS Version 1.0"
5074,"C2008USIN162","Hoosier Hills Soil Survey Project","SSL LIMS Version 1.0"
5075,"C2009USOR042","Fremont Nat. Forest, Klamath Co. & Winema Nat. Forest","SSL LIMS Version 1.0"
5076,"C2008USMA148","CT  & MA  Benchmark Soils","SSL LIMS Version 1.0"
5077,"C2008USNM111","Roosevelt Co.","SSL LIMS Version 1.0"
5078,"I2008USND151","ARS Soil Salinity - Red River Valley  - Walsh Co.","SSL LIMS Version 1.0"
5079,"C2008USAZ128","Coconino Co.","SSL LIMS Version 1.0"
5080,"C2008USHI054","Alakai","SSL LIMS Version 1.0"
5081,"I2008USND154","ARS Soil Salinity - Red River Valley - Walsh Co.","SSL LIMS Version 1.0"
5082,"C2008USNV105","MLRA 27 Benchmark Soils","SSL LIMS Version 1.0"
5083,"C2009USSD048","Dynamic Soil Properties Study - Corson Co.","SSL LIMS Version 1.0"
5084,"C2008USDE094","New Castle Co.","SSL LIMS Version 1.0"
5085,"C2008USNE102","Basic Soils Class","SSL LIMS Version 1.0"
5086,"C2008USOK122","Creek Co.","SSL LIMS Version 1.0"
5087,"I2008USND152","ARS Soil Salinity  - Red River Valley -  Walsh Co.","SSL LIMS Version 1.0"
5088,"C2009USNY040","Belmont -  MMA12-2 Office","SSL LIMS Version 1.0"
5089,"I2009USNM063","Active Carbon Test","SSL LIMS Version 1.0"
5090,"C2008USCA043","Humboldt & Del Norte Area","SSL LIMS Version 1.0"
5091,"C2008USTX149","Caldwell & Fayette Co.s","SSL LIMS Version 1.0"
5092,"I2009USSD049","Dynamic Soil Properties - Corson Co.","SSL LIMS Version 1.0"
5093,"C2008USTX052","Culberson Co.","SSL LIMS Version 1.0"
5094,"C2008USSC092","Sumter Co.  -  Alluvial Floodplain Sample","SSL LIMS Version 1.0"
5095,"I2008USND155","ARS Soil Salinity - Red River Valley - Walsh Co.","SSL LIMS Version 1.0"
5096,"C2009USNM064","Dona Ana Co.","SSL LIMS Version 1.0"
5097,"C2008USIL135","Kankakee Co.","SSL LIMS Version 1.0"
5098,"C2008USTN158","MLRA  122","SSL LIMS Version 1.0"
5099,"C2008USKS138","Climate Monitoring Station SNOTEL/SCAN Site","SSL LIMS Version 1.0"
5100,"C2008USNE098","Nemaha Co.","SSL LIMS Version 1.0"
5101,"C2008USWY133","Big Horn National Forest Climate Monioring Stations SNOTEL/S","SSL LIMS Version 1.0"
5102,"C2008USSC116","York Co.  -  Proposed Series","SSL LIMS Version 1.0"
5103,"C2009USOK007","No-till  & Grazing Study -Harper C0. - ARS","SSL LIMS Version 1.0"
5104,"I2008USND153","ARS Soil Salinity - Red River Valley - Walsh Co.","SSL LIMS Version 1.0"
5105,"C2009USMI011","Flint  MLRA Soil Survey Project Office","SSL LIMS Version 1.0"
5106,"C2008USSC048","Blackwater Floodplain,  Sumter & Lee Co.s","SSL LIMS Version 1.0"
5108,"C2009USCA018","Humboldt  Co.","SSL LIMS Version 1.0"
5109,"C2008USCA125","Humboldt Co.   SSA -601 & 605","SSL LIMS Version 1.0"
5110,"C2009USOK008","No-Till & Grazing Study - Harper Co. ARS","SSL LIMS Version 1.0"
5112,"C2009USOK009","Nol-Till & Grazing Study - Harper Co. - ARS","SSL LIMS Version 1.0"
5113,"C2008CI02097","Chile","SSL LIMS Version 1.0"
5114,"C2008USCA146","Calaveras & Tuolumne Co.s","SSL LIMS Version 1.0"
5115,"C2009USCA029","Humboldt Co.","SSL LIMS Version 1.0"
5116,"C2008USNE156","MLRA 106","SSL LIMS Version 1.0"
5117,"C2009USAZ010","Terrestrial Ecosystem Survey - Tonto National Forest","SSL LIMS Version 1.0"
5118,"C2009USWY020","Snowy Range Mountains - Carbon Co.","SSL LIMS Version 1.0"
5119,"C2009USWY017","Uinta Co.","SSL LIMS Version 1.0"
5122,"IL200801","University of Illinois, Soil Characterization Data Book #1A","University of Illinois"
5123,"IL200802","University of Illinois, Soil Characterization Data Book #01","University of Illinois"
5124,"IL200803","University of Illinois, Soil Characterization Data Book #02","University of Illinois"
5125,"IL200804","University of Illinois, Soil Characterization Data Book #03","University of Illinois"
5126,"IL200805","University of Illinois, Soil Characterization Data Book #04","University of Illinois"
5127,"IL200806","University of Illinois, Soil Characterization Data Book #05","University of Illinois"
5128,"IL200807","University of Illinois, Soil Characterization Data Book #06","University of Illinois"
5129,"IL200808","University of Illinois, Soil Characterization Data Book #07","University of Illinois"
5130,"IL200809","University of Illinois, Soil Characterization Data Book #08","University of Illinois"
5131,"IL200810","University of Illinois, Soil Characterization Data Book #09","University of Illinois"
5132,"IL200811","University of Illinois, Soil Characterization Data Book #10","University of Illinois"
5133,"IL200812","University of Illinois, Soil Characterization Data Book #11","University of Illinois"
5134,"IL200813","University of Illinois, Soil Characterization Data Book #12","University of Illinois"
5135,"IL200814","University of Illinois, Soil Characterization Data Book #13","University of Illinois"
5136,"IL200815","University of Illinois, Soil Characterization Data Book #14","University of Illinois"
5137,"IL200816","University of Illinois, Soil Characterization Data Book #15","University of Illinois"
5138,"IL200817","University of Illinois, Soil Characterization Data Book #16","University of Illinois"
5139,"IL200818","University of Illinois, Soil Characterization Data Book #17","University of Illinois"
5140,"IL200819","University of Illinois, Soil Characterization Data Book #18","University of Illinois"
5141,"IL200820","University of Illinois, Soil Characterization Data Book #19","University of Illinois"
5142,"IL200821","University of Illinois, Soil Characterization Data Book #20","University of Illinois"
5143,"IL200822","University of Illinois, Soil Characterization Data Book #21","University of Illinois"
5144,"IL200823","University of Illinois, Soil Characterization Data Book #22","University of Illinois"
5145,"IL200824","University of Illinois, Soil Characterization Data Book #23","University of Illinois"
5146,"IN200902","Purdue University Soil Characterization Lab Vol 2","Purdue University"
5147,"IN200903","Purdue University Soil Characterization Lab Vol 3","Purdue University"
5148,"IN200904","Purdue University Soil Characterization Lab Vol 4","Purdue University"
5149,"IN200905","Purdue University Soil Characterization Lab Vol 5","Purdue University"
5150,"IN200906","Purdue University Soil Characterization Lab Vol 6","Purdue University"
5151,"IN200907","Purdue University Soil Characterization Lab Vol 7","Purdue University"
5152,"IN200908","Purdue University Soil Characterization Lab Vol 8","Purdue University"
5153,"IN200909","Purdue University Soil Characterization Lab Vol 9","Purdue University"
5154,"IN200910","Purdue University Soil Characterization Lab Vol 10","Purdue University"
5155,"IN200911","Purdue University Soil Characterization Lab Vol 11","Purdue University"
5156,"C2009USCA019","Humbolt & Del Norte Soil Survey","SSL LIMS Version 1.0"
5157,"C2009USVT056","Lake Champlain Basin  - P study","SSL LIMS Version 1.0"
5159,"C2009USKS101","Mesonet  Series","SSL LIMS Version 1.0"
5161,"C2009USNE021","Lancaster Co.","SSL LIMS Version 1.0"
5162,"C2009USOR044","Malheur Co.","SSL LIMS Version 1.0"
5163,"C2009USKS035","Republic Co.","SSL LIMS Version 1.0"
5164,"C2009USOH041","Indianapolis Soil Survey","SSL LIMS Version 1.0"
5165,"C2009USSD033","Black Hills","SSL LIMS Version 1.0"
5166,"C2009USNM031","Otero & Sierra Co.s","SSL LIMS Version 1.0"
5168,"C2008USMI140","MLRA 97/98","SSL LIMS Version 1.0"
5169,"C2009USAK015","Kodiak Archipelag & Nushagak/Mulchatna Soi Surveys","SSL LIMS Version 1.0"
5171,"C2009AE01058","Abu Dhabi","SSL LIMS Version 1.0"
5172,"I2009USWI012","Dane Co.  -  Research","SSL LIMS Version 1.0"
5173,"I2008USMS142","Metcalfe MS","SSL LIMS Version 1.0"
5174,"C2009USNY097","New York City","SSL LIMS Version 1.0"
5176,"C2009USIN094","Perry & Spencer Co.s","SSL LIMS Version 1.0"
5177,"C2009USCO022","Estes Park Area","SSL LIMS Version 1.0"
5178,"C2009USMT034","Climate monitoring Station SNOTEL/SCAN Site","SSL LIMS Version 1.0"
5179,"R2009USWA046","Update 1968 Survey City of Spokane","SSL LIMS Version 1.0"
5180,"R2009USCO023","Estes Park Area","SSL LIMS Version 1.0"
5181,"R2009CM04060","Cameroon","SSL LIMS Version 1.0"
5182,"C2008USIL117","Strip Mine Soils","SSL LIMS Version 1.0"
5183,"C2008USCA095","Humboldt Co.","SSL LIMS Version 1.0"
5184,"C2008USRI121","Newport & Washington Co.s","SSL LIMS Version 1.0"
5185,"I2009USNM081","Active Carbon - Shiprock & Carlsbad","SSL LIMS Version 1.0"
5186,"O2009USKS061","Thin Section","SSL LIMS Version 1.0"
5187,"C2009USID013","Latah Co.","SSL LIMS Version 1.0"
5188,"R2009USNE050","Lancaster Co.","SSL LIMS Version 1.0"
5190,"I2009USNM073","Active Carbon NM Workshop","SSL LIMS Version 1.0"
5191,"C2009USWA070","North Cascades an Olympic Mountains","SSL LIMS Version 1.0"
5192,"R2009USCA085","PSDA Sample","SSL LIMS Version 1.0"
5193,"C2009USWY047","Sublette Co.","SSL LIMS Version 1.0"
5194,"C2009USMI032","MLRA 98","SSL LIMS Version 1.0"
5196,"C2009USKS059","MO 5","SSL LIMS Version 1.0"
5197,"C2009USIL053","McHenry Co.","SSL LIMS Version 1.0"
5198,"C2009USME025","MLRA 143","SSL LIMS Version 1.0"
5199,"C2009USME026","MLRA 143","SSL LIMS Version 1.0"
5200,"I2009USNM112","Workshop Active Carbon - Santa Fe, Tierra Amarilla & Clovis","SSL LIMS Version 1.0"
5201,"2007USAL003","Auburn University - Baldwin County - Year 07","Auburn University"
5202,"1989USAL005","Auburn University - Barbour County - Year 89","Auburn University"
5203,"1999USAL005","Auburn University - Barbour County - Year 99","Auburn University"
5204,"2003USAL007","Auburn University - Bibb County - Year 03","Auburn University"
5205,"2005USAL007","Auburn University - Bibb County - Year 05","Auburn University"
5206,"2006USAL007","Auburn University - Bibb County - Year 06","Auburn University"
5207,"1970USAL009","Auburn University - Blount County - Year 70","Auburn University"
5208,"1971USAL009","Auburn University - Blount County - Year 71","Auburn University"
5209,"1973USAL009","Auburn University - Blount County - Year 73","Auburn University"
5210,"1984USAL011","Auburn University - Bullock County - Year 84","Auburn University"
5211,"1985USAL011","Auburn University - Bullock County - Year 85","Auburn University"
5212,"2000USAL015","Auburn University - Calhoun County - Year 00","Auburn University"
5213,"1987USAL023","Auburn University - Choctaw County - Year 87","Auburn University"
5214,"1989USAL023","Auburn University - Choctaw County - Year 89","Auburn University"
5215,"1991USAL023","Auburn University - Choctaw County - Year 91","Auburn University"
5216,"1992USAL023","Auburn University - Choctaw County - Year 92","Auburn University"
5217,"1993USAL023","Auburn University - Choctaw County - Year 93","Auburn University"
5218,"1995USAL023","Auburn University - Choctaw County - Year 95","Auburn University"
5219,"1996USAL023","Auburn University - Choctaw County - Year 96","Auburn University"
5220,"2002USAL025","Auburn University - Clarke County - Year 02","Auburn University"
5221,"1971USAL025","Auburn University - Clarke County - Year 71","Auburn University"
5222,"1972USAL025","Auburn University - Clarke County - Year 72","Auburn University"
5223,"1987USAL025","Auburn University - Clarke County - Year 87","Auburn University"
5224,"1989USAL025","Auburn University - Clarke County - Year 89","Auburn University"
5225,"1993USAL025","Auburn University - Clarke County - Year 93","Auburn University"
5226,"1972USAL029","Auburn University - Cleburne County - Year 72","Auburn University"
5227,"1990USAL029","Auburn University - Cleburne County - Year 90","Auburn University"
5228,"2005USAL033","Auburn University - Colbert County - Year 05","Auburn University"
5229,"1976USAL033","Auburn University - Colbert County - Year 76","Auburn University"
5230,"1977USAL033","Auburn University - Colbert County - Year 77","Auburn University"
5231,"1981USAL033","Auburn University - Colbert County - Year 81","Auburn University"
5232,"1999USAL037","Auburn University - Coosa County - Year 99","Auburn University"
5233,"2000USAL041","Auburn University - Crenshaw County - Year 00","Auburn University"
5234,"2001USAL041","Auburn University - Crenshaw County - Year 01","Auburn University"
5235,"2002USAL041","Auburn University - Crenshaw County - Year 02","Auburn University"
5236,"2003USAL041","Auburn University - Crenshaw County - Year 03","Auburn University"
5237,"2004USAL041","Auburn University - Crenshaw County - Year 04","Auburn University"
5238,"2005USAL041","Auburn University - Crenshaw County - Year 05","Auburn University"
5239,"2006USAL041","Auburn University - Crenshaw County - Year 06","Auburn University"
5240,"2006USAL053","Auburn University - Escambia County - Year 06","Auburn University"
5241,"1974USAL055","Auburn University - Etowah County - Year 74","Auburn University"
5242,"2001USAL065","Auburn University - Hale County - Year 01","Auburn University"
5243,"1975USAL065","Auburn University - Hale County - Year 75","Auburn University"
5244,"1998USAL065","Auburn University - Hale County - Year 98","Auburn University"
5245,"1999USAL065","Auburn University - Hale County - Year 99","Auburn University"
5246,"1986USAL067","Auburn University - Henry County - Year 86","Auburn University"
5247,"2002USAL069","Auburn University - Houston County - Year 02","Auburn University"
5248,"1970USAL077","Auburn University - Lauderdale County - Year 70","Auburn University"
5249,"2005USAL079","Auburn University - Lawrence County - Year 05","Auburn University"
5250,"1973USAL081","Auburn University - Lee County - Year 73","Auburn University"
5251,"1974USAL081","Auburn University - Lee County - Year 74","Auburn University"
5252,"2004USAL083","Auburn University - Limestone County - Year 04","Auburn University"
5253,"2005USAL083","Auburn University - Limestone County - Year 05","Auburn University"
5254,"1975USAL083","Auburn University - Limestone County - Year 75","Auburn University"
5255,"1986USAL087","Auburn University - Macon County - Year 86","Auburn University"
5256,"1987USAL087","Auburn University - Macon County - Year 87","Auburn University"
5257,"1988USAL087","Auburn University - Macon County - Year 88","Auburn University"
5258,"1989USAL087","Auburn University - Macon County - Year 89","Auburn University"
5259,"1991USAL087","Auburn University - Macon County - Year 91","Auburn University"
5260,"1995USAL087","Auburn University - Macon County - Year 95","Auburn University"
5261,"2001USAL089","Auburn University - Madison County - Year 01","Auburn University"
5262,"2004USAL089","Auburn University - Madison County - Year 04","Auburn University"
5263,"1983USAL091","Auburn University - Marengo County - Year 83","Auburn University"
5264,"1984USAL091","Auburn University - Marengo County - Year 84","Auburn University"
5265,"1987USAL091","Auburn University - Marengo County - Year 87","Auburn University"
5266,"1988USAL091","Auburn University - Marengo County - Year 88","Auburn University"
5267,"1989USAL091","Auburn University - Marengo County - Year 89","Auburn University"
5268,"1990USAL091","Auburn University - Marengo County - Year 90","Auburn University"
5269,"1992USAL091","Auburn University - Marengo County - Year 92","Auburn University"
5270,"1972USAL097","Auburn University - Mobile County - Year 72","Auburn University"
5271,"1973USAL097","Auburn University - Mobile County - Year 73","Auburn University"
5272,"1985USAL105","Auburn University - Perry County - Year 85","Auburn University"
5273,"1986USAL105","Auburn University - Perry County - Year 86","Auburn University"
5274,"1987USAL105","Auburn University - Perry County - Year 87","Auburn University"
5275,"1988USAL105","Auburn University - Perry County - Year 88","Auburn University"
5276,"1989USAL105","Auburn University - Perry County - Year 89","Auburn University"
5277,"1984USAL109","Auburn University - Pike County - Year 84","Auburn University"
5278,"1985USAL109","Auburn University - Pike County - Year 85","Auburn University"
5279,"1987USAL109","Auburn University - Pike County - Year 87","Auburn University"
5280,"1992USAL113","Auburn University - Russell County - Year 92","Auburn University"
5281,"2000USAL123","Auburn University - Tallapoosa County - Year 00","Auburn University"
5282,"1992USAL123","Auburn University - Tallapoosa County - Year 92","Auburn University"
5283,"1993USAL123","Auburn University - Tallapoosa County - Year 93","Auburn University"
5284,"1994USAL123","Auburn University - Tallapoosa County - Year 94","Auburn University"
5285,"1995USAL123","Auburn University - Tallapoosa County - Year 95","Auburn University"
5286,"1996USAL123","Auburn University - Tallapoosa County - Year 96","Auburn University"
5287,"1997USAL123","Auburn University - Tallapoosa County - Year 97","Auburn University"
5288,"1999USAL123","Auburn University - Tallapoosa County - Year 99","Auburn University"
5289,"2005USAL129","Auburn University - Washington County - Year 05","Auburn University"
5290,"2007USAL129","Auburn University - Washington County - Year 07","Auburn University"
5291,"1988USAL131","Auburn University - Wilcox County - Year 88","Auburn University"
5292,"1989USAL131","Auburn University - Wilcox County - Year 89","Auburn University"
5293,"1990USAL131","Auburn University - Wilcox County - Year 90","Auburn University"
5294,"1992USAL131","Auburn University - Wilcox County - Year 92","Auburn University"
5295,"1994USAL131","Auburn University - Wilcox County - Year 94","Auburn University"
5296,"I2010USNL011","Biomass Study - Validate Field Kit","SSL LIMS Version 1.0"
5297,"C2009CS08083","Costa Rica","SSL LIMS Version 1.0"
5298,"C2009AF06067","Afghanistan","SSL LIMS Version 1.0"
5299,"C2009USOR082","Willamette Valley","SSL LIMS Version 1.0"
5300,"C2009USCA093","Calaveras & Tuolumne Co.s","SSL LIMS Version 1.0"
5301,"C2009USIN119","MLRA 120B","SSL LIMS Version 1.0"
5302,"C2009USSC091","Spartanburg Co.","SSL LIMS Version 1.0"
5303,"C2009USNC016","Greensboro Soil Survey","SSL LIMS Version 1.0"
5304,"C2009USCA062","Humboldt Co. Soil Survey","SSL LIMS Version 1.0"
5305,"R2009AE01066","Abu Dhabi, United Arab Emirates","SSL LIMS Version 1.0"
5307,"I2009USTX127","Soil Mechanics  -  Fort Worth","SSL LIMS Version 1.0"
5308,"C2009USNY072","Cortland & Fulton Co.","SSL LIMS Version 1.0"
5309,"C2009USFL103","MLRA 154","SSL LIMS Version 1.0"
5310,"C2009USOK006","Beaver Co. Ok  &  Lipscomb Co. Tx","SSL LIMS Version 1.0"
5311,"R2009USIA078","Cass Co.","SSL LIMS Version 1.0"
5312,"C2009USCA098","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5313,"C2009USPA038","Erie Co.","SSL LIMS Version 1.0"
5314,"C2009USOK116","MLRA Paleoterrace Project","SSL LIMS Version 1.0"
5315,"R2009USWV123","Hampshire, Pocahontas & Randolf Co.s","SSL LIMS Version 1.0"
5316,"C2009USSD030","Butte Co.","SSL LIMS Version 1.0"
5317,"C2009USTX102","MLRA 133B","SSL LIMS Version 1.0"
5318,"C2009USWY121","Uinta Co.","SSL LIMS Version 1.0"
5319,"C2009USTX120","Guadalupa & McLennan Co.s","SSL LIMS Version 1.0"
5320,"I2009USAK113","MLRA 221","SSL LIMS Version 1.0"
5321,"I2010USVA051","Galbraith Everglades -  Anthropic Epipedon","SSL LIMS Version 1.0"
5322,"I2010USPA003","Fragipan Study","SSL LIMS Version 1.0"
5323,"C2009USID114","MLRA 25","SSL LIMS Version 1.0"
5324,"R2009USND108","Griggs Co.","SSL LIMS Version 1.0"
5325,"R2009USHI057","Kahoolawe","SSL LIMS Version 1.0"
5326,"C2009USPR088","Benchmark Study","SSL LIMS Version 1.0"
5327,"C2009USCA106","Sacramento & San Benito Co.","SSL LIMS Version 1.0"
5328,"C2009USAZ115","Kaibab Nat. Forest","SSL LIMS Version 1.0"
5329,"C2009USKS080","MO 5","SSL LIMS Version 1.0"
5330,"C2009USKS100","MLRA  -   73","SSL LIMS Version 1.0"
5331,"C2009USWV122","Monongalia Co.","SSL LIMS Version 1.0"
5332,"I2009USND075","Red River Salinity Study - ARS - Grand Forks","SSL LIMS Version 1.0"
5333,"C2009USPR087","CEAP  -   Jobos Bay","SSL LIMS Version 1.0"
5334,"C2009USNE095","Basic Soil Class","SSL LIMS Version 1.0"
5335,"C2009USNV084","Desert National Wildlife Refuge","SSL LIMS Version 1.0"
5336,"C2009USKS125","Woodson  -  Series","SSL LIMS Version 1.0"
5337,"C2009USOK104","Beaver Co.","SSL LIMS Version 1.0"
5338,"C2009USVT134","Essex Co.","SSL LIMS Version 1.0"
5339,"I2009USND076","Red River Salinity Study - ARS - Grand Forks","SSL LIMS Version 1.0"
5340,"C2009USMP110","Commonwealth of Northern Mariana Islands - Saipan","SSL LIMS Version 1.0"
5341,"C2009USNE124","Salt Creek Watershed","SSL LIMS Version 1.0"
5342,"C2009USTX135","Bee & San Patricio Co","SSL LIMS Version 1.0"
5343,"R2010USCA037","Calaveras & Tuolumne Co.s - Central Sierra Foothills Area So","SSL LIMS Version 1.0"
5344,"C2009USKS132","MLRA 107  Water Table Study","SSL LIMS Version 1.0"
5345,"C2010USTX005","Dynamic Soil Properties Study - Cochran & Hockley co.","SSL LIMS Version 1.0"
5347,"I2010USNM070","Active C.","SSL LIMS Version 1.0"
5348,"R2010USCO076","Gypsum Tour","SSL LIMS Version 1.0"
5349,"C2010USNE081","MO 5  -  Lancaster Co.  -  Littlesalt","SSL LIMS Version 1.0"
5350,"C2009USIA138","Delaware, Floyd & Worth Co.","SSL LIMS Version 1.0"
5351,"R2010USMT007","Beaverhead Co.","SSL LIMS Version 1.0"
5352,"I2010USIN050","Purdue University","SSL LIMS Version 1.0"
5354,"C2009USTX089","KSSPO Sampling Project","SSL LIMS Version 1.0"
5355,"C2009USSD149","Dynamic Soil Properties Study - Corson Co.","SSL LIMS Version 1.0"
5356,"C2009USWY141","Campbell Co.","SSL LIMS Version 1.0"
5357,"C2009USCO143","Climate Monitoring Station SNOTEL/ SCAN","SSL LIMS Version 1.0"
5359,"C2009USMI137","MLRA 99","SSL LIMS Version 1.0"
5360,"C2010USNE009","Banner Co.","SSL LIMS Version 1.0"
5361,"C2010USAZ052","Apache Co.","SSL LIMS Version 1.0"
5362,"C2009USMO129","Daviess Co.","SSL LIMS Version 1.0"
5363,"C2009USAK130","Yukon-Charley Rivers","SSL LIMS Version 1.0"
5364,"C2010USCT001","Yalesville series","SSL LIMS Version 1.0"
5365,"C2010USMI010","Grand Rapids -  MLRA 97 & 98","SSL LIMS Version 1.0"
5366,"C2010USID013","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5367,"C2009USSC128","Cataula - Series","SSL LIMS Version 1.0"
5369,"C2010USNY041","Ontario & Yates  -  MMA 12-2  Samples","SSL LIMS Version 1.0"
5371,"C2010USNE012","Dynamic Soil Properties Study - Lancaster, Nemaha & Otoe Co.","SSL LIMS Version 1.0"
5374,"C2009USWY139","Johnson Co. Northern Half","SSL LIMS Version 1.0"
5375,"C2009USID142","Latah Co.","SSL LIMS Version 1.0"
5376,"C2009USWY140","Campbell Co.","SSL LIMS Version 1.0"
5378,"C2010USMT014","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5379,"C2009USSD144","Black Hills  -   MLRA 62","SSL LIMS Version 1.0"
5380,"C2009USNL133","Climate Monitoring Stations SNOTEL/SCAN","SSL LIMS Version 1.0"
5382,"C2010USAK002","Kodiak Archipelago -  MLRA  221","SSL LIMS Version 1.0"
5383,"C2010USAK008","Attu Island-Aleutians","SSL LIMS Version 1.0"
5384,"R2009USND109","Billings  Co.  -   MLRA 54","SSL LIMS Version 1.0"
5386,"I2010USTN085","Forest Service  Soil Quality Project  2010","SSL LIMS Version 1.0"
5387,"C2010USNV017","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5388,"C2009USHI111","Hawaii","SSL LIMS Version 1.0"
5389,"S2010USTX060","Dynamic Soil Properties - Cochran, Hockley & Lynn Co.s","SSL LIMS Version 1.0"
5390,"C2010USNM015","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5391,"C2009USNE148","Nebraska Sand Hills","SSL LIMS Version 1.0"
5392,"C2010USTX061","Dynamic Soil Properties - Cochran Co.","SSL LIMS Version 1.0"
5393,"C2010USNE016","Dynamic Soil Properties Study - Cass, Lancaster & Saline Co.","SSL LIMS Version 1.0"
5394,"O2010USNL089","National Soil Erosion Research Lab.","SSL LIMS Version 1.0"
5395,"C2009USNE131","Salt Creek Watershed","SSL LIMS Version 1.0"
5396,"I2010USTN048","Forest Soils Carbon Sequestration and Dynamic Soil Properies","SSL LIMS Version 1.0"
5397,"MO201001","University of Missouri Project 1","University of Missouri"
5398,"R2011PL23001","Poland Forest Study","SSL LIMS Version 1.0"
5399,"C2009USWY145","Sweetwater Co.","SSL LIMS Version 1.0"
5400,"C2010USCO034","Climate Monitoring Station SNOTEL/SCAN","SSL LIMS Version 1.0"
5401,"R2010USOR029","Malheur Co.","SSL LIMS Version 1.0"
5402,"C2009USOR147","Yamhill Co.","SSL LIMS Version 1.0"
5403,"C2010USPR100","Pedon 87P0305  ADDITIONAL ANALYSIS","SSL LIMS Version 1.0"
5405,"C2010USNE025","Dynamic Soil Properties Study - NE Richardson, Pawnee Co. &","SSL LIMS Version 1.0"
5406,"O2010USNY045","Franklin Co.","SSL LIMS Version 1.0"
5407,"C2010USNE028","Dynamic Soil Properties Study -  Lancaster Co.","SSL LIMS Version 1.0"
5408,"R2001USVA162","P STUDY  -  VA","SSL LIMS Version 1.0"
5409,"I2002USVA113","BENCHMARK P STUDY","SSL LIMS Version 1.0"
5410,"R2003USNE180","Lancaster Co.  P  Study","SSL LIMS Version 1.0"
5411,"I2003USTX004","P STUDY   ERATH CO.","SSL LIMS Version 1.0"
5412,"C2010USME026","Aroostook Co.","SSL LIMS Version 1.0"
5413,"C2010USME027","Piscataquis Co.","SSL LIMS Version 1.0"
5415,"C2010USND063","Red River Salinity Study - Grand Forks Co.","SSL LIMS Version 1.0"
5416,"C2010USND066","Red River Salinity Study - Cass Co.","SSL LIMS Version 1.0"
5417,"C2010USND067","Red River Salinity Study - Cass Co.","SSL LIMS Version 1.0"
5418,"C2010USCA036","Carvaleras Co. -  Central Sierra Foothills Area Soil Survey","SSL LIMS Version 1.0"
5419,"C2010USKS039","MO 5 Soil Sampling Project - Hodgeman, Jefferson & Russell C","SSL LIMS Version 1.0"
5420,"C2010USWY043","Sublette Co.","SSL LIMS Version 1.0"
